ST Rotation Vector|0.3270802|0.60654366|0.59140646|4.2E-45|-1.0|1395861577709
ST Rotation Vector|0.311158|0.6221632|0.58860445|4.2E-45|-1.0|1395861577728
ST Rotation Vector|0.3102438|0.6297002|0.5755021|4.2E-45|-1.0|1395861577750
ST Rotation Vector|0.30372852|0.6380821|0.5688666|4.2E-45|-1.0|1395861577768
ST Rotation Vector|0.31121323|0.64072055|0.54972565|4.2E-45|-1.0|1395861577789
ST Rotation Vector|0.32858175|0.64023614|0.5239501|4.2E-45|-1.0|1395861577807
ST Rotation Vector|0.33024225|0.6491826|0.49569103|4.2E-45|-1.0|1395861577828
ST Rotation Vector|0.31855616|0.6636271|0.4656779|4.2E-45|-1.0|1395861577867
ST Rotation Vector|0.30877486|0.66968614|0.4438918|4.2E-45|-1.0|1395861577868
ST Rotation Vector|0.2895912|0.67753756|0.42116383|4.2E-45|-1.0|1395861577889
ST Rotation Vector|0.2739758|0.70382786|0.39463905|4.2E-45|-1.0|1395861577909
ST Rotation Vector|0.28122342|0.7111618|0.36082837|4.2E-45|-1.0|1395861577929
ST Rotation Vector|0.28842604|0.7136162|0.34609598|4.2E-45|-1.0|1395861577967
ST Rotation Vector|0.2894538|0.71361476|0.34380904|4.2E-45|-1.0|1395861577967
ST Rotation Vector|0.28831634|0.7128879|0.3439804|4.2E-45|-1.0|1395861577990
ST Rotation Vector|0.28641084|0.7147864|0.34528166|4.2E-45|-1.0|1395861578008
ST Rotation Vector|0.28791106|0.71580267|0.34345436|4.2E-45|-1.0|1395861578046
ST Rotation Vector|0.29374006|0.7060457|0.3385868|4.2E-45|-1.0|1395861578066
ST Rotation Vector|0.2988269|0.69390154|0.33618483|4.2E-45|-1.0|1395861578067
ST Rotation Vector|0.30317566|0.6811651|0.33751556|4.2E-45|-1.0|1395861578106
ST Rotation Vector|0.30698857|0.6763655|0.34133455|4.2E-45|-1.0|1395861578126
ST Rotation Vector|0.31063965|0.6762143|0.34582075|4.2E-45|-1.0|1395861578147
ST Rotation Vector|0.31124246|0.67666036|0.35203117|4.2E-45|-1.0|1395861578166
ST Rotation Vector|0.3083769|0.67708075|0.3571519|4.2E-45|-1.0|1395861578186
ST Rotation Vector|0.30158284|0.6777608|0.36436263|4.2E-45|-1.0|1395861578206
ST Rotation Vector|0.29569528|0.677999|0.36846676|4.2E-45|-1.0|1395861578226
ST Rotation Vector|0.29774702|0.677125|0.3633054|4.2E-45|-1.0|1395861578246
ST Rotation Vector|0.30443677|0.6772174|0.35415244|4.2E-45|-1.0|1395861578266
ST Rotation Vector|0.31392545|0.6654082|0.34336886|4.2E-45|-1.0|1395861578287
ST Rotation Vector|0.3116967|0.6662219|0.3427416|4.2E-45|-1.0|1395861578307
ST Rotation Vector|0.3067521|0.6661086|0.34605336|4.2E-45|-1.0|1395861578326
ST Rotation Vector|0.3099255|0.652797|0.34247702|4.2E-45|-1.0|1395861578347
ST Rotation Vector|0.31219035|0.64491206|0.33942175|4.2E-45|-1.0|1395861578366
ST Rotation Vector|0.31104323|0.6454228|0.33935988|4.2E-45|-1.0|1395861578387
ST Rotation Vector|0.3109053|0.64843094|0.3353014|4.2E-45|-1.0|1395861578407
ST Rotation Vector|0.3103822|0.6501679|0.33095232|4.2E-45|-1.0|1395861578427
ST Rotation Vector|0.30669928|0.6553857|0.33402786|4.2E-45|-1.0|1395861578447
ST Rotation Vector|0.2998797|0.6607951|0.34502387|4.2E-45|-1.0|1395861578467
ST Rotation Vector|0.29776084|0.66283107|0.3521899|4.2E-45|-1.0|1395861578487
ST Rotation Vector|0.30027992|0.66212386|0.35979646|4.2E-45|-1.0|1395861578506
ST Rotation Vector|0.30705348|0.6578926|0.36657134|4.2E-45|-1.0|1395861578527
ST Rotation Vector|0.3215633|0.64848423|0.37459493|4.2E-45|-1.0|1395861578548
ST Rotation Vector|0.33700767|0.6365195|0.38545123|4.2E-45|-1.0|1395861578567
ST Rotation Vector|0.3490391|0.6268286|0.39670345|4.2E-45|-1.0|1395861578588
ST Rotation Vector|0.3604994|0.6146506|0.4129139|4.2E-45|-1.0|1395861578606
ST Rotation Vector|0.3706802|0.600586|0.42701674|4.2E-45|-1.0|1395861578627
ST Rotation Vector|0.38410524|0.58444184|0.43966657|4.2E-45|-1.0|1395861578646
ST Rotation Vector|0.39895338|0.56988204|0.45264086|4.2E-45|-1.0|1395861578667
ST Rotation Vector|0.40713105|0.56071645|0.46156403|4.2E-45|-1.0|1395861578688
ST Rotation Vector|0.41394272|0.55163234|0.47062704|4.2E-45|-1.0|1395861578707
ST Rotation Vector|0.41735628|0.5466671|0.47196692|4.2E-45|-1.0|1395861578726
ST Rotation Vector|0.41934064|0.54597616|0.46858707|4.2E-45|-1.0|1395861578747
ST Rotation Vector|0.418689|0.54592615|0.46418142|4.2E-45|-1.0|1395861578767
ST Rotation Vector|0.4167343|0.5463038|0.4602855|4.2E-45|-1.0|1395861578786
ST Rotation Vector|0.42212155|0.5424529|0.45034748|4.2E-45|-1.0|1395861578807
ST Rotation Vector|0.42472377|0.5416092|0.4416218|4.2E-45|-1.0|1395861578827
ST Rotation Vector|0.42389894|0.54320693|0.4366307|4.2E-45|-1.0|1395861578846
ST Rotation Vector|0.4250184|0.5435848|0.43327218|4.2E-45|-1.0|1395861578867
ST Rotation Vector|0.42627308|0.5432716|0.43201575|4.2E-45|-1.0|1395861578887
ST Rotation Vector|0.42843297|0.5419887|0.4307671|4.2E-45|-1.0|1395861578907
ST Rotation Vector|0.4324619|0.53944033|0.42814463|4.2E-45|-1.0|1395861578927
ST Rotation Vector|0.43730196|0.5367676|0.425531|4.2E-45|-1.0|1395861578948
ST Rotation Vector|0.44220445|0.5354311|0.42225808|4.2E-45|-1.0|1395861578967
ST Rotation Vector|0.4438972|0.53468746|0.42151618|4.2E-45|-1.0|1395861578987
ST Rotation Vector|0.43991438|0.53351575|0.4262826|4.2E-45|-1.0|1395861579007
ST Rotation Vector|0.43368715|0.53116685|0.43082398|4.2E-45|-1.0|1395861579027
ST Rotation Vector|0.43280584|0.5247615|0.43064636|4.2E-45|-1.0|1395861579047
ST Rotation Vector|0.42897534|0.5240868|0.43173683|4.2E-45|-1.0|1395861579067
ST Rotation Vector|0.42824683|0.52410907|0.431656|4.2E-45|-1.0|1395861579086
ST Rotation Vector|0.43041936|0.5226892|0.42937967|4.2E-45|-1.0|1395861579107
ST Rotation Vector|0.4370339|0.51844925|0.42314807|4.2E-45|-1.0|1395861579127
ST Rotation Vector|0.44345006|0.5147558|0.41730216|4.2E-45|-1.0|1395861579148
ST Rotation Vector|0.4493335|0.51106685|0.4118515|4.2E-45|-1.0|1395861579167
ST Rotation Vector|0.45316115|0.50843024|0.40818962|4.2E-45|-1.0|1395861579187
ST Rotation Vector|0.45728207|0.5050364|0.40372866|4.2E-45|-1.0|1395861579207
ST Rotation Vector|0.46062928|0.5019175|0.3994126|4.2E-45|-1.0|1395861579227
ST Rotation Vector|0.46377414|0.4988388|0.39504895|4.2E-45|-1.0|1395861579247
ST Rotation Vector|0.46670166|0.49601305|0.39094132|4.2E-45|-1.0|1395861579267
ST Rotation Vector|0.46864307|0.4940793|0.38817292|4.2E-45|-1.0|1395861579287
ST Rotation Vector|0.47061008|0.49196908|0.3853342|4.2E-45|-1.0|1395861579311
ST Rotation Vector|0.47202057|0.490212|0.38330176|4.2E-45|-1.0|1395861579327
ST Rotation Vector|0.47311223|0.48874772|0.3818185|4.2E-45|-1.0|1395861579348
ST Rotation Vector|0.47393703|0.48748344|0.38065302|4.2E-45|-1.0|1395861579367
ST Rotation Vector|0.4744926|0.48675135|0.3799002|4.2E-45|-1.0|1395861579387
ST Rotation Vector|0.47498366|0.48612547|0.37893075|4.2E-45|-1.0|1395861579407
ST Rotation Vector|0.47526434|0.4858783|0.3778546|4.2E-45|-1.0|1395861579427
ST Rotation Vector|0.47576907|0.48613882|0.37627894|4.2E-45|-1.0|1395861579450
ST Rotation Vector|0.47680977|0.4862768|0.37431672|4.2E-45|-1.0|1395861579469
ST Rotation Vector|0.47772768|0.48626727|0.37274274|4.2E-45|-1.0|1395861579490
ST Rotation Vector|0.47908363|0.48589924|0.37075925|4.2E-45|-1.0|1395861579511
ST Rotation Vector|0.48077863|0.48496404|0.36907095|4.2E-45|-1.0|1395861579531
ST Rotation Vector|0.48242417|0.4837481|0.36770454|4.2E-45|-1.0|1395861579552
