ST Gravity|-2.7498758|4.532669|8.25006|1395861575552
ST Gravity|-2.7506695|4.5327754|8.249737|1395861575554
ST Gravity|-2.751728|4.5329175|8.249306|1395861575557
ST Gravity|-2.5522742|5.024512|8.02562|1395861575563
ST Gravity|-2.5553215|5.025186|8.024226|1395861575566
ST Gravity|-2.6360464|4.6815424|8.203952|1395861575582
ST Gravity|-2.6547153|4.443335|8.329445|1395861575600
ST Gravity|-2.6477923|4.212668|8.450623|1395861575618
ST Gravity|-2.4514067|3.7917442|8.705381|1395861575639
ST Gravity|-2.2113256|3.2347298|8.989824|1395861575663
ST Gravity|-2.1183906|3.0272615|9.083969|1395861575679
ST Gravity|-2.1148362|2.9450347|9.111785|1395861575698
ST Gravity|-2.1426039|2.8841484|9.124765|1395861575720
ST Gravity|-2.2250025|2.8624418|9.111871|1395861575740
ST Gravity|-2.6349523|2.6506205|9.066511|1395861575759
ST Gravity|-2.7893922|2.389027|9.092978|1395861575779
ST Gravity|-2.6684377|2.2242866|9.170734|1395861575799
ST Gravity|-2.477789|2.005106|9.274185|1395861575819
ST Gravity|-2.448426|1.8165178|9.320722|1395861575839
ST Gravity|-2.549714|1.7391642|9.308311|1395861575862
ST Gravity|-2.5533416|1.7650027|9.302451|1395861575880
ST Gravity|-2.364747|1.7333733|9.358087|1395861575900
ST Gravity|-2.0133665|1.6529022|9.454346|1395861575920
ST Gravity|-1.8858551|1.6319163|9.484239|1395861575941
ST Gravity|-1.9124713|1.5383085|9.494548|1395861575962
ST Gravity|-1.9035538|1.365192|9.522769|1395861575980
ST Gravity|-1.7908728|1.1935587|9.56758|1395861576001
ST Gravity|-1.4994881|1.0835234|9.630571|1395861576019
ST Gravity|-1.2711766|1.0377362|9.668382|1395861576041
ST Gravity|-1.3381221|0.93239|9.670081|1395861576064
ST Gravity|-1.6528944|0.73126906|9.63865|1395861576077
ST Gravity|-1.8631247|0.606641|9.60891|1395861576097
ST Gravity|-2.1119952|0.4166617|9.567459|1395861576118
ST Gravity|-2.386416|0.21570294|9.50941|1395861576138
ST Gravity|-2.55243|0.25847498|9.465129|1395861576160
ST Gravity|-2.6833487|0.38837236|9.424395|1395861576178
ST Gravity|-2.9475043|0.33508444|9.34721|1395861576198
ST Gravity|-3.1204226|0.15059754|9.295734|1395861576219
ST Gravity|-3.0200317|0.04073862|9.329959|1395861576240
ST Gravity|-2.9270847|-0.14810915|9.358452|1395861576259
ST Gravity|-2.843016|-0.4040961|9.3768|1395861576280
ST Gravity|-2.7328851|-0.5203164|9.403776|1395861576299
ST Gravity|-2.613924|-0.554546|9.435586|1395861576318
ST Gravity|-2.535957|-0.49365556|9.460214|1395861576340
ST Gravity|-2.3570874|-0.5353915|9.504099|1395861576359
ST Gravity|-2.3961973|-0.67512643|9.485401|1395861576381
ST Gravity|-2.603213|-0.76889646|9.423507|1395861576400
ST Gravity|-2.9657192|-0.87361765|9.306541|1395861576420
ST Gravity|-3.1920443|-0.87103003|9.231606|1395861576442
ST Gravity|-2.9358373|-0.606297|9.337219|1395861576460
ST Gravity|-2.5078006|-0.21252632|9.478194|1395861576480
ST Gravity|-2.4147341|-0.1291348|9.503829|1395861576500
ST Gravity|-2.3313782|-0.21399806|9.523091|1395861576521
ST Gravity|-2.20067|-0.3049838|9.551671|1395861576552
ST Gravity|-2.0417488|-0.35171506|9.585299|1395861576560
ST Gravity|-1.7216194|-0.282432|9.650216|1395861576582
ST Gravity|-1.44847|-0.14321317|9.69803|1395861576599
ST Gravity|-1.37895|0.072103955|9.708948|1395861576618
ST Gravity|-1.7672989|0.2759665|9.642142|1395861576639
ST Gravity|-2.2937083|0.643545|9.512893|1395861576660
ST Gravity|-2.7774782|1.1410259|9.335634|1395861576699
ST Gravity|-3.0799599|1.4835093|9.191487|1395861576699
ST Gravity|-3.4303381|1.9542557|8.976862|1395861576719
ST Gravity|-3.8032122|2.6241865|8.649832|1395861576739
ST Gravity|-4.1068234|3.5197895|8.180187|1395861576763
ST Gravity|-4.270806|4.5437546|7.568679|1395861576802
ST Gravity|-4.387816|5.248473|7.0264506|1395861576803
ST Gravity|-4.4381847|5.962811|6.396703|1395861576825
ST Gravity|-4.160487|6.57011|5.974479|1395861576847
ST Gravity|-3.708917|7.2107234|5.5154138|1395861576861
ST Gravity|-3.1060188|7.7571354|5.1332135|1395861576899
ST Gravity|-2.465246|8.068455|4.9992995|1395861576900
ST Gravity|-1.4844948|8.366208|4.896245|1395861576919
ST Gravity|-0.6064135|8.53016|4.7998996|1395861576959
ST Gravity|0.07879063|8.554961|4.793415|1395861576979
ST Gravity|0.6923707|8.468476|4.8965225|1395861576999
ST Gravity|1.1489741|8.382491|4.9582353|1395861576999
ST Gravity|1.7124552|8.24901|5.019137|1395861577038
ST Gravity|2.1819928|8.063423|5.137169|1395861577058
ST Gravity|2.5364218|7.8685675|5.274714|1395861577078
ST Gravity|2.8775818|7.6474442|5.422778|1395861577098
ST Gravity|3.0903492|7.4870853|5.5284443|1395861577118
ST Gravity|3.2648005|7.320234|5.6502786|1395861577141
ST Gravity|3.2716424|7.221558|5.7719865|1395861577163
ST Gravity|3.2381713|7.243604|5.7632318|1395861577179
ST Gravity|3.2507215|7.332976|5.641867|1395861577198
ST Gravity|3.2117362|7.415515|5.5556526|1395861577220
ST Gravity|3.2040265|7.529756|5.4043865|1395861577240
ST Gravity|3.224173|7.6449933|5.2277308|1395861577268
ST Gravity|3.1471372|7.7946854|5.0506244|1395861577289
ST Gravity|3.0345256|7.9421997|4.887076|1395861577290
ST Gravity|2.963184|8.011531|4.817188|1395861577310
ST Gravity|2.8841293|8.06391|4.77761|1395861577328
ST Gravity|2.7310512|8.149133|4.722646|1395861577350
ST Gravity|2.5149937|8.302069|4.5739336|1395861577388
ST Gravity|2.2595143|8.51084|4.3163157|1395861577408
ST Gravity|2.1180773|8.664366|4.075896|1395861577409
ST Gravity|1.9739915|8.839297|3.7603931|1395861577447
ST Gravity|1.7738439|8.971369|3.5409632|1395861577468
ST Gravity|1.5088924|9.085581|3.3683648|1395861577489
ST Gravity|1.2679955|9.186|3.190613|1395861577511
ST Gravity|1.1748925|9.238263|3.0731926|1395861577512
ST Gravity|1.1610198|9.340999|2.7510307|1395861577550
ST Gravity|1.0788088|9.447114|2.399714|1395861577567
ST Gravity|0.7990189|9.542559|2.114598|1395861577588
ST Gravity|0.53385466|9.628189|1.7842075|1395861577612
ST Gravity|0.3196236|9.684423|1.5100334|1395861577612
ST Gravity|-0.11425445|9.720526|1.2917937|1395861577647
ST Gravity|-0.5453563|9.738061|1.0213577|1395861577668
ST Gravity|-0.85804397|9.740161|0.75061|1395861577688
ST Gravity|-1.0767083|9.7307|0.56972617|1395861577708
ST Gravity|-1.2485648|9.716513|0.44818392|1395861577728
ST Gravity|-1.4936671|9.6884365|0.27120587|1395861577748
ST Gravity|-1.7434654|9.649953|0.095633626|1395861577767
ST Gravity|-2.009396|9.598358|-0.06524579|1395861577788
ST Gravity|-2.2274137|9.547333|-0.23970395|1395861577807
ST Gravity|-2.4290793|9.492221|-0.40951487|1395861577827
ST Gravity|-2.9731774|9.321507|-0.66340166|1395861577847
ST Gravity|-3.655866|9.059927|-0.85016185|1395861577867
ST Gravity|-4.329863|8.760287|-0.82465404|1395861577888
ST Gravity|-4.8875656|8.432162|-1.0866245|1395861577908
ST Gravity|-5.2091455|8.176275|-1.4777373|1395861577927
ST Gravity|-5.498811|7.9361253|-1.7179567|1395861577948
ST Gravity|-5.5571876|7.8716154|-1.8236595|1395861577967
ST Gravity|-5.5823092|7.858213|-1.8046283|1395861577988
ST Gravity|-5.5882835|7.855612|-1.7974575|1395861578007
ST Gravity|-5.5776706|7.8534946|-1.8391856|1395861578026
ST Gravity|-5.58931|7.842232|-1.8518615|1395861578047
ST Gravity|-5.658281|7.8539577|-1.5714947|1395861578066
ST Gravity|-5.6871595|7.895181|-1.2217724|1395861578087
ST Gravity|-5.6341667|7.960363|-1.0291563|1395861578107
ST Gravity|-5.558605|8.014549|-1.0194701|1395861578126
ST Gravity|-5.445118|8.086246|-1.0647597|1395861578147
ST Gravity|-5.3582306|8.143493|-1.0692534|1395861578166
ST Gravity|-5.3310328|8.16757|-1.0204226|1395861578186
ST Gravity|-5.332178|8.174817|-0.95427203|1395861578207
ST Gravity|-5.3650985|8.157834|-0.91425127|1395861578227
ST Gravity|-5.4102535|8.124765|-0.94219774|1395861578247
ST Gravity|-5.4833636|8.091894|-0.7901503|1395861578267
