statusId | label
3|jump
4|jump
5|jump
statusId|sensorName|value|timestamp
3|Gravity Sensor|[3.339882,-8.269661,-1.368986]|1395667131912
3|Linear Acceleration Sensor|[-0.15272045,-1.3599253,0.9876163]|1395667131912
3|K3DH Acceleration Sensor|[3.1463003,-9.643207,-0.44947147]|1395667131922
3|Gravity Sensor|[3.2969685,-8.285536,-1.3054614]|1395667131923
3|Linear Acceleration Sensor|[-0.15066814,-1.3576708,0.85598993]|1395667131922
3|K3DH Acceleration Sensor|[3.091819,-9.670447,-0.4903325]|1395667131932
3|Gravity Sensor|[3.2573586,-8.30677,-1.2429715]|1395667131932
3|Linear Acceleration Sensor|[-0.1655395,-1.363677,0.75263906]|1395667131933
3|K3DH Acceleration Sensor|[2.901134,-9.670447,-0.47671217]|1395667131943
3|Gravity Sensor|[3.2209642,-8.332906,-1.1816728]|1395667131943
3|Linear Acceleration Sensor|[-0.31983018,-1.3375416,0.70496064]|1395667131942
3|K3DH Acceleration Sensor|[2.8602731,-9.643207,-0.47671217]|1395667131952
3|Gravity Sensor|[3.1876981,-8.36363,-1.1216594]|1395667131953
3|Linear Acceleration Sensor|[-0.327425,-1.2795763,0.64494723]|1395667131953
3|K3DH Acceleration Sensor|[2.8330324,-9.629586,-0.51757324]|1395667131963
3|Gravity Sensor|[3.1574175,-8.398336,-1.0631516]|1395667131963
3|Linear Acceleration Sensor|[-0.32438517,-1.2312498,0.54557836]|1395667131962
3|K3DH Acceleration Sensor|[2.8602731,-9.588725,-0.43585113]|1395667131973
3|Gravity Sensor|[3.129967,-8.436506,-1.0063221]|1395667131973
3|Linear Acceleration Sensor|[-0.26969385,-1.1522188,0.57047105]|1395667131973
3|K3DH Acceleration Sensor|[2.8602731,-9.425281,-0.3949901]|1395667131983
3|Gravity Sensor|[3.105238,-8.478033,-0.95119214]|1395667131983
3|Linear Acceleration Sensor|[-0.24496484,-0.9472475,0.55620205]|1395667131983
3|K3DH Acceleration Sensor|[2.9556155,-9.547864,-0.313268]|1395667131993
3|Gravity Sensor|[3.083035,-8.522323,-0.8979471]|1395667131993
3|Linear Acceleration Sensor|[-0.12741947,-1.0255413,0.58467907]|1395667131993
3|K3DH Acceleration Sensor|[3.0237172,-9.575105,-0.14982383]|1395667132003
3|Gravity Sensor|[3.0631504,-8.56875,-0.8467534]|1395667132003
3|Linear Acceleration Sensor|[-0.03943324,-1.0063543,0.6969296]|1395667132003
3|K3DH Acceleration Sensor|[3.0237172,-9.507003,-0.10896278]|1395667132014
3|Gravity Sensor|[3.0455852,-8.617945,-0.7974077]|1395667132014
3|Linear Acceleration Sensor|[-0.02186799,-0.8890581,0.6884449]|1395667132014
3|K3DH Acceleration Sensor|[2.9964764,-9.575105,-0.12258313]|1395667132023
3|Gravity Sensor|[3.0299132,-8.66799,-0.75035286]|1395667132024
3|Linear Acceleration Sensor|[-0.033436775,-0.907115,0.6277697]|1395667132024
3|K3DH Acceleration Sensor|[3.0237172,-9.615966,-0.095342435]|1395667132034
3|Gravity Sensor|[3.0161035,-8.719127,-0.70548636]|1395667132034
3|Linear Acceleration Sensor|[0.007613659,-0.89683914,0.6101439]|1395667132034
3|K3DH Acceleration Sensor|[3.050958,-9.561484,-0.06810174]|1395667132044
3|Gravity Sensor|[3.003992,-8.770891,-0.6628328]|1395667132044
3|Linear Acceleration Sensor|[0.046965837,-0.79059315,0.59473103]|1395667132044
3|K3DH Acceleration Sensor|[3.1054392,-9.602345,-0.095342435]|1395667132054
3|Gravity Sensor|[2.9934578,-8.823002,-0.6223637]|1395667132054
3|Linear Acceleration Sensor|[0.11198139,-0.7793436,0.5270212]|1395667132055
3|K3DH Acceleration Sensor|[3.1599207,-9.547864,-0.095342435]|1395667132065
3|Gravity Sensor|[2.9843464,-8.874998,-0.58406556]|1395667132064
3|Linear Acceleration Sensor|[0.1755743,-0.67286587,0.48872313]|1395667132064
3|K3DH Acceleration Sensor|[3.091819,-9.520623,-0.095342435]|1395667132074
3|Gravity Sensor|[2.9765635,-8.926647,-0.54787827]|1395667132074
3|Linear Acceleration Sensor|[0.115255594,-0.593976,0.45253584]|1395667132074
3|K3DH Acceleration Sensor|[3.050958,-9.575105,-0.027240695]|1395667132085
3|Gravity Sensor|[2.9699402,-8.977406,-0.5137686]|1395667132085
3|Linear Acceleration Sensor|[0.08101773,-0.59769917,0.48652792]|1395667132085
3|K3DH Acceleration Sensor|[3.0373375,-9.602345,-0.013620348]|1395667132094
3|Gravity Sensor|[2.9644403,-9.027218,-0.48164487]|1395667132095
3|Linear Acceleration Sensor|[0.072897196,-0.5751276,0.46802452]|1395667132094
3|K3DH Acceleration Sensor|[2.8875136,-9.697687,-0.16344418]|1395667132105
3|Gravity Sensor|[2.9599822,-9.075867,-0.45142558]|1395667132104
3|Linear Acceleration Sensor|[-0.07246852,-0.62182045,0.2879814]|1395667132105
3|K3DH Acceleration Sensor|[2.8057916,-9.711308,-0.21792556]|1395667132115
3|Gravity Sensor|[2.9564822,-9.123155,-0.42302582]|1395667132115
3|Linear Acceleration Sensor|[-0.15069056,-0.5881529,0.20510025]|1395667132115
3|K3DH Acceleration Sensor|[2.73769,-9.615966,-0.2860273]|1395667132125
3|Gravity Sensor|[2.9538462,-9.168904,-0.39636418]|1395667132125
3|Linear Acceleration Sensor|[-0.21615624,-0.44706154,0.11033687]|1395667132125
3|K3DH Acceleration Sensor|[2.6968288,-9.643207,-0.27240697]|1395667132135
3|Gravity Sensor|[2.951971,-9.212968,-0.37136698]|1395667132135
3|Linear Acceleration Sensor|[-0.2551422,-0.43023872,0.09896001]|1395667132136
3|K3DH Acceleration Sensor|[2.6968288,-9.615966,-0.27240697]|1395667132146
3|Gravity Sensor|[2.9507778,-9.2553,-0.3479663]|1395667132145
3|Linear Acceleration Sensor|[-0.25394893,-0.36066628,0.07555935]|1395667132146
3|K3DH Acceleration Sensor|[2.7513103,-9.561484,-0.14982383]|1395667132155
3|Gravity Sensor|[2.9500954,-9.295699,-0.32611126]|1395667132156
3|Linear Acceleration Sensor|[-0.19878507,-0.26578522,0.17628743]|1395667132155
3|K3DH Acceleration Sensor|[2.6287272,-9.561484,-0.21792556]|1395667132172
3|Gravity Sensor|[2.950366,-9.336279,-0.3052871]|1395667132173
3|Linear Acceleration Sensor|[-0.32163882,-0.22520542,0.08736153]|1395667132172
3|Gravity Sensor|[2.9506457,-9.375486,-0.2851977]|1395667132176
3|Linear Acceleration Sensor|[-0.41726112,-0.19961834,0.08089249]|1395667132175
3|K3DH Acceleration Sensor|[2.547005,-9.670447,-0.24516626]|1395667132186
3|Gravity Sensor|[2.9509854,-9.412193,-0.26667348]|1395667132185
3|Linear Acceleration Sensor|[-0.4039805,-0.25825405,0.021507218]|1395667132186
3|K3DH Acceleration Sensor|[2.547005,-9.697687,-0.23154591]|1395667132196
3|Gravity Sensor|[2.951255,-9.4464035,-0.2496556]|1395667132196
3|Linear Acceleration Sensor|[-0.40425014,-0.25128365,0.018109694]|1395667132196
3|K3DH Acceleration Sensor|[2.6014864,-9.643207,-0.27240697]|1395667132206
3|Gravity Sensor|[2.9513228,-9.478134,-0.23409325]|1395667132206
3|Linear Acceleration Sensor|[-0.34983635,-0.16507244,-0.038313717]|1395667132207
3|K3DH Acceleration Sensor|[2.5606253,-9.493382,-0.25878662]|1395667132216
3|Gravity Sensor|[2.9510753,-9.507436,-0.21991979]|1395667132216
3|Linear Acceleration Sensor|[-0.39045,0.014053345,-0.038866833]|1395667132216
3|K3DH Acceleration Sensor|[2.6968288,-9.575105,-0.24516626]|1395667132226
3|Gravity Sensor|[2.950404,-9.53436,-0.20708258]|1395667132227
3|Linear Acceleration Sensor|[-0.2535751,-0.04074478,-0.038083673]|1395667132227
3|K3DH Acceleration Sensor|[2.8057916,-9.561484,-0.16344418]|1395667132237
3|Gravity Sensor|[2.9492326,-9.558984,-0.19551641]|1395667132236
3|Linear Acceleration Sensor|[-0.14344096,-0.002500534,0.03207223]|1395667132236
3|K3DH Acceleration Sensor|[2.8330324,-9.602345,-0.14982383]|1395667132246
3|Gravity Sensor|[2.947473,-9.581358,-0.18518324]|1395667132247
3|Linear Acceleration Sensor|[-0.11444068,-0.02098751,0.035359412]|1395667132247
3|K3DH Acceleration Sensor|[2.8738933,-9.602345,-0.14982383]|1395667132257
3|Gravity Sensor|[2.9450793,-9.601553,-0.17602612]|1395667132257
3|Linear Acceleration Sensor|[-0.071186066,-7.9250336E-4,0.026202291]|1395667132256
3|K3DH Acceleration Sensor|[2.9283748,-9.602345,-0.21792556]|1395667132271
3|Gravity Sensor|[2.9411016,-9.61905,-0.16843636]|1395667132272
3|Linear Acceleration Sensor|[-0.012726784,0.01670456,-0.0494892]|1395667132272
3|Gravity Sensor|[2.9369407,-9.635039,-0.16158313]|1395667132279
3|Linear Acceleration Sensor|[0.05953574,0.032693863,-0.12444419]|1395667132280
3|K3DH Acceleration Sensor|[3.050958,-9.575105,-0.29964766]|1395667132289
3|Gravity Sensor|[2.9322617,-9.649132,-0.15568711]|1395667132289
3|Linear Acceleration Sensor|[0.11869621,0.07402706,-0.14396055]|1395667132289
3|K3DH Acceleration Sensor|[3.0781987,-9.561484,-0.20430522]|1395667132299
3|Gravity Sensor|[2.927111,-9.661412,-0.15069415]|1395667132299
3|Linear Acceleration Sensor|[0.15108776,0.0999279,-0.05361107]|1395667132299
3|K3DH Acceleration Sensor|[3.0645783,-9.534244,-0.24516626]|1395667132309
3|Gravity Sensor|[2.9215512,-9.671964,-0.14655797]|1395667132310
3|Linear Acceleration Sensor|[0.14302707,0.13772011,-0.098608285]|1395667132310
3|K3DH Acceleration Sensor|[3.1190596,-9.479762,-0.23154591]|1395667132320
3|Gravity Sensor|[2.9156737,-9.680882,-0.14322785]|1395667132320
3|Linear Acceleration Sensor|[0.20338583,0.20112038,-0.088318065]|1395667132320
3|K3DH Acceleration Sensor|[3.13268,-9.466142,-0.24516626]|1395667132329
3|Gravity Sensor|[2.909607,-9.688299,-0.14063144]|1395667132330
3|Linear Acceleration Sensor|[0.223073,0.22215748,-0.10453482]|1395667132330
3|K3DH Acceleration Sensor|[3.1871614,-9.479762,-0.19068487]|1395667132340
3|Gravity Sensor|[2.903448,-9.6942835,-0.13873217]|1395667132340
3|Linear Acceleration Sensor|[0.28371334,0.21452141,-0.051952705]|1395667132340
3|K3DH Acceleration Sensor|[3.2280223,-9.452521,-0.14982383]|1395667132350
3|Gravity Sensor|[2.8973112,-9.698907,-0.13748655]|1395667132350
3|Linear Acceleration Sensor|[0.33071113,0.24638557,-0.012337282]|1395667132350
3|K3DH Acceleration Sensor|[3.091819,-9.438901,-0.05448139]|1395667132360
3|Gravity Sensor|[2.8913174,-9.702242,-0.13684684]|1395667132360
3|Linear Acceleration Sensor|[0.20050168,0.26334095,0.08236545]|1395667132360
3|K3DH Acceleration Sensor|[3.1599207,-9.466142,-0.05448139]|1395667132370
3|Gravity Sensor|[2.885594,-9.704387,-0.1367442]|1395667132371
3|Linear Acceleration Sensor|[0.2743268,0.23824501,0.082262814]|1395667132370
3|K3DH Acceleration Sensor|[3.1190596,-9.479762,-0.12258313]|1395667132380
3|Gravity Sensor|[2.8802552,-9.705423,-0.13711321]|1395667132380
3|Linear Acceleration Sensor|[0.23880434,0.22566128,0.014530085]|1395667132380
3|K3DH Acceleration Sensor|[3.091819,-9.547864,-0.14982383]|1395667132390
3|Gravity Sensor|[2.8754072,-9.705398,-0.13789687]|1395667132391
3|Linear Acceleration Sensor|[0.21641183,0.15753365,-0.011926964]|1395667132391
3|K3DH Acceleration Sensor|[3.0645783,-9.575105,-0.19068487]|1395667132401
3|Gravity Sensor|[2.871184,-9.704225,-0.13909076]|1395667132401
3|Linear Acceleration Sensor|[0.19339418,0.12911987,-0.05159411]|1395667132401
3|K3DH Acceleration Sensor|[3.0645783,-9.575105,-0.21792556]|1395667132410
3|Gravity Sensor|[2.8675654,-9.702291,-0.14051074]|1395667132411
3|Linear Acceleration Sensor|[0.1970129,0.12718582,-0.077414826]|1395667132411
3|K3DH Acceleration Sensor|[3.0237172,-9.575105,-0.24516626]|1395667132421
3|Gravity Sensor|[2.8646734,-9.699525,-0.14215356]|1395667132421
3|Linear Acceleration Sensor|[0.15904379,0.124420166,-0.103012696]|1395667132420
3|K3DH Acceleration Sensor|[3.0237172,-9.575105,-0.19068487]|1395667132430
3|Gravity Sensor|[2.8625495,-9.696011,-0.14396961]|1395667132431
3|Linear Acceleration Sensor|[0.16116762,0.120905876,-0.04671526]|1395667132431
3|K3DH Acceleration Sensor|[2.982856,-9.561484,-0.21792556]|1395667132441
3|Gravity Sensor|[2.861224,-9.69183,-0.14591911]|1395667132441
3|Linear Acceleration Sensor|[0.1216321,0.13034534,-0.07200645]|1395667132441
3|K3DH Acceleration Sensor|[2.9556155,-9.547864,-0.24516626]|1395667132451
3|Gravity Sensor|[2.8607059,-9.687069,-0.14796755]|1395667132451
3|Linear Acceleration Sensor|[0.09490967,0.13920498,-0.09719871]|1395667132451
3|K3DH Acceleration Sensor|[2.9147544,-9.534244,-0.23154591]|1395667132461
3|Gravity Sensor|[2.8609881,-9.68181,-0.15008678]|1395667132461
3|Linear Acceleration Sensor|[0.05376625,0.1475668,-0.081459135]|1395667132461
3|K3DH Acceleration Sensor|[2.9283748,-9.547864,-0.23154591]|1395667132472
3|Gravity Sensor|[2.8620381,-9.676143,-0.15225235]|1395667132471
3|Linear Acceleration Sensor|[0.06633663,0.12827873,-0.079293564]|1395667132471
3|K3DH Acceleration Sensor|[2.9556155,-9.561484,-0.2860273]|1395667132481
3|Gravity Sensor|[2.863822,-9.670136,-0.15444878]|1395667132481
3|Linear Acceleration Sensor|[0.09179354,0.108652115,-0.13157853]|1395667132482
3|K3DH Acceleration Sensor|[2.982856,-9.561484,-0.24516626]|1395667132492
3|Gravity Sensor|[2.866293,-9.663857,-0.15666531]|1395667132492
3|Linear Acceleration Sensor|[0.11656308,0.10237312,-0.08850095]|1395667132491
3|K3DH Acceleration Sensor|[2.982856,-9.575105,-0.20430522]|1395667132501
3|Gravity Sensor|[2.86939,-9.657379,-0.15889427]|1395667132501
3|Linear Acceleration Sensor|[0.113466024,0.08227444,-0.045410946]|1395667132502
3|K3DH Acceleration Sensor|[2.9964764,-9.575105,-0.20430522]|1395667132512
3|Gravity Sensor|[2.8730628,-9.650759,-0.16113348]|1395667132512
3|Linear Acceleration Sensor|[0.12341356,0.07565403,-0.043171734]|1395667132512
3|K3DH Acceleration Sensor|[2.982856,-9.602345,-0.24516626]|1395667132522
3|Gravity Sensor|[2.8772392,-9.644063,-0.16337766]|1395667132521
3|Linear Acceleration Sensor|[0.10561681,0.04171753,-0.0817886]|1395667132522
3|K3DH Acceleration Sensor|[2.982856,-9.588725,-0.24516626]|1395667132532
3|Gravity Sensor|[2.881847,-9.637355,-0.16562177]|1395667132532
3|Linear Acceleration Sensor|[0.10100913,0.04862976,-0.079544485]|1395667132532
3|K3DH Acceleration Sensor|[2.9419951,-9.575105,-0.27240697]|1395667132542
3|Gravity Sensor|[2.8868258,-9.630686,-0.1678645]|1395667132542
3|Linear Acceleration Sensor|[0.055169344,0.055581093,-0.104542464]|1395667132542
3|K3DH Acceleration Sensor|[2.9419951,-9.575105,-0.24516626]|1395667132552
3|Gravity Sensor|[2.8920932,-9.624119,-0.17010139]|1395667132552
3|Linear Acceleration Sensor|[0.049901962,0.04901409,-0.07506487]|1395667132552
3|K3DH Acceleration Sensor|[2.9556155,-9.561484,-0.29964766]|1395667132562
3|Gravity Sensor|[2.8975928,-9.617695,-0.1723357]|1395667132562
3|Linear Acceleration Sensor|[0.058022738,0.056210518,-0.12731196]|1395667132562
3|K3DH Acceleration Sensor|[2.9556155,-9.588725,-0.25878662]|1395667132572
3|Gravity Sensor|[2.9032707,-9.61145,-0.17457357]|1395667132572
3|Linear Acceleration Sensor|[0.0523448,0.022725105,-0.08421305]|1395667132573
3|K3DH Acceleration Sensor|[2.9283748,-9.588725,-0.25878662]|1395667132583
3|Gravity Sensor|[2.9090831,-9.605414,-0.17682634]|1395667132583
3|Linear Acceleration Sensor|[0.01929164,0.0166893,-0.081960276]|1395667132582
3|K3DH Acceleration Sensor|[2.9283748,-9.561484,-0.24516626]|1395667132592
3|Gravity Sensor|[2.9149163,-9.599641,-0.17908132]|1395667132592
3|Linear Acceleration Sensor|[0.01345849,0.03815651,-0.066084936]|1395667132593
3|K3DH Acceleration Sensor|[2.9283748,-9.547864,-0.20430522]|1395667132603
3|Gravity Sensor|[2.9207418,-9.594146,-0.18135457]|1395667132603
3|Linear Acceleration Sensor|[0.007632971,0.046281815,-0.02295065]|1395667132602
3|K3DH Acceleration Sensor|[2.901134,-9.547864,-0.17706452]|1395667132612
3|Gravity Sensor|[2.9265003,-9.58895,-0.18364665]|1395667132613
3|Linear Acceleration Sensor|[-0.025366306,0.041086197,0.006582126]|1395667132613
3|K3DH Acceleration Sensor|[2.9147544,-9.507003,-0.24516626]|1395667132623
3|Gravity Sensor|[2.9321373,-9.58407,-0.18595496]|1395667132623
3|Linear Acceleration Sensor|[-0.01738286,0.077067375,-0.0592113]|1395667132622
3|K3DH Acceleration Sensor|[2.9283748,-9.547864,-0.25878662]|1395667132633
3|Gravity Sensor|[2.9376054,-9.5795145,-0.18827653]|1395667132633
3|Linear Acceleration Sensor|[-0.009230614,0.031650543,-0.07051009]|1395667132633
3|K3DH Acceleration Sensor|[2.9964764,-9.547864,-0.17706452]|1395667132643
3|Gravity Sensor|[2.9428587,-9.575284,-0.19060472]|1395667132643
3|Linear Acceleration Sensor|[0.053617716,0.027420044,0.013540193]|1395667132643
3|K3DH Acceleration Sensor|[2.982856,-9.520623,-0.10896278]|1395667132653
3|Gravity Sensor|[2.9478583,-9.571379,-0.19293198]|1395667132653
3|Linear Acceleration Sensor|[0.0349977,0.0507555,0.0839692]|1395667132653
3|K3DH Acceleration Sensor|[2.969236,-9.547864,-0.12258313]|1395667132663
3|Gravity Sensor|[2.9525738,-9.567793,-0.1952471]|1395667132664
3|Linear Acceleration Sensor|[0.01666212,0.019928932,0.07266397]|1395667132663
3|K3DH Acceleration Sensor|[2.9964764,-9.534244,-0.13620348]|1395667132674
3|Gravity Sensor|[2.9569821,-9.564515,-0.19753245]|1395667132673
3|Linear Acceleration Sensor|[0.039494276,0.03027153,0.061328962]|1395667132673
3|K3DH Acceleration Sensor|[2.9283748,-9.575105,-0.10896278]|1395667132683
3|Gravity Sensor|[2.9610682,-9.561534,-0.19976592]|1395667132683
3|Linear Acceleration Sensor|[-0.032693386,-0.0135707855,0.09080314]|1395667132684
3|K3DH Acceleration Sensor|[2.9147544,-9.588725,-0.16344418]|1395667132694
3|Gravity Sensor|[2.9648223,-9.558837,-0.20192194]|1395667132693
3|Linear Acceleration Sensor|[-0.0500679,-0.029888153,0.038477764]|1395667132694
3|K3DH Acceleration Sensor|[2.9419951,-9.602345,-0.19068487]|1395667132703
3|Gravity Sensor|[2.9682386,-9.556415,-0.20397447]|1395667132703
3|Linear Acceleration Sensor|[-0.026243448,-0.045930862,0.013289601]|1395667132704
3|K3DH Acceleration Sensor|[2.9556155,-9.602345,-0.14982383]|1395667132714
3|Gravity Sensor|[2.971311,-9.5542555,-0.20589891]|1395667132714
3|Linear Acceleration Sensor|[-0.015695572,-0.04808998,0.05607508]|1395667132714
3|K3DH Acceleration Sensor|[2.9283748,-9.588725,-0.23154591]|1395667132724
3|Gravity Sensor|[2.974022,-9.552363,-0.20767121]|1395667132724
3|Linear Acceleration Sensor|[-0.045647144,-0.036361694,-0.0238747]|1395667132725
3|K3DH Acceleration Sensor|[2.9556155,-9.575105,-0.23154591]|1395667132735
3|Gravity Sensor|[2.976382,-9.550723,-0.20927405]|1395667132735
3|Linear Acceleration Sensor|[-0.020766497,-0.024381638,-0.022271857]|1395667132735
3|K3DH Acceleration Sensor|[2.9419951,-9.575105,-0.19068487]|1395667132745
3|Gravity Sensor|[2.9784055,-9.549323,-0.210699]|1395667132746
3|Linear Acceleration Sensor|[-0.03641033,-0.025781631,0.020014137]|1395667132745
3|K3DH Acceleration Sensor|[2.9283748,-9.561484,-0.19068487]|1395667132755
3|Gravity Sensor|[2.980099,-9.548155,-0.21193969]|1395667132755
3|Linear Acceleration Sensor|[-0.051724195,-0.013329506,0.021254823]|1395667132755
3|K3DH Acceleration Sensor|[2.8330324,-9.575105,-0.17706452]|1395667132766
3|Gravity Sensor|[2.9814713,-9.547211,-0.21299417]|1395667132766
3|Linear Acceleration Sensor|[-0.14843893,-0.02789402,0.03592965]|1395667132766
3|K3DH Acceleration Sensor|[2.8057916,-9.575105,-0.16344418]|1395667132776
3|Gravity Sensor|[2.9825187,-9.546489,-0.21385653]|1395667132776
3|Linear Acceleration Sensor|[-0.17672706,-0.028615952,0.050412357]|1395667132776
3|K3DH Acceleration Sensor|[2.8057916,-9.602345,-0.10896278]|1395667132786
3|Gravity Sensor|[2.983264,-9.545963,-0.21453783]|1395667132786
3|Linear Acceleration Sensor|[-0.17747235,-0.05638218,0.10557505]|1395667132785
3|K3DH Acceleration Sensor|[2.73769,-9.588725,-0.013620348]|1395667132796
3|Gravity Sensor|[2.9836967,-9.545632,-0.21503283]|1395667132796
3|Linear Acceleration Sensor|[-0.24600673,-0.043092728,0.20141248]|1395667132796
3|K3DH Acceleration Sensor|[2.7104492,-9.602345,-0.05448139]|1395667132807
3|Gravity Sensor|[2.983817,-9.545481,-0.2153419]|1395667132806
3|Linear Acceleration Sensor|[-0.27336788,-0.05686474,0.16086051]|1395667132806
3|K3DH Acceleration Sensor|[2.669588,-9.643207,-0.095342435]|1395667132817
3|Gravity Sensor|[2.9836092,-9.545504,-0.21545446]|1395667132817
3|Linear Acceleration Sensor|[-0.3140211,-0.09770298,0.120112024]|1395667132816
3|K3DH Acceleration Sensor|[2.6559677,-9.615966,-0.05448139]|1395667132826
3|Gravity Sensor|[2.9830563,-9.545691,-0.21535961]|1395667132826
3|Linear Acceleration Sensor|[-0.3270886,-0.07027531,0.16087823]|1395667132827
3|K3DH Acceleration Sensor|[2.73769,-9.629586,-0.12258313]|1395667132837
3|Gravity Sensor|[2.9821296,-9.546036,-0.21504198]|1395667132837
3|Linear Acceleration Sensor|[-0.2444396,-0.08355045,0.09245885]|1395667132836
3|K3DH Acceleration Sensor|[2.8738933,-9.547864,-0.20430522]|1395667132846
3|Gravity Sensor|[2.9807987,-9.546537,-0.21448724]|1395667132846
3|Linear Acceleration Sensor|[-0.10690546,-0.001326561,0.010182023]|1395667132847
3|K3DH Acceleration Sensor|[2.9283748,-9.547864,-0.21792556]|1395667132857
3|Gravity Sensor|[2.979048,-9.54719,-0.21369155]|1395667132857
3|Linear Acceleration Sensor|[-0.050673246,-6.7424774E-4,-0.004234016]|1395667132857
3|K3DH Acceleration Sensor|[2.9556155,-9.561484,-0.21792556]|1395667132867
3|Gravity Sensor|[2.9768672,-9.547982,-0.21265599]|1395667132867
3|Linear Acceleration Sensor|[-0.021251678,-0.013502121,-0.005269572]|1395667132867
3|K3DH Acceleration Sensor|[2.969236,-9.561484,-0.24516626]|1395667132877
3|Gravity Sensor|[2.9742632,-9.548905,-0.21139145]|1395667132877
3|Linear Acceleration Sensor|[-0.005027294,-0.012578964,-0.033774808]|1395667132877
3|K3DH Acceleration Sensor|[2.9964764,-9.547864,-0.27240697]|1395667132887
3|Gravity Sensor|[2.9712563,-9.549945,-0.20991647]|1395667132888
3|Linear Acceleration Sensor|[0.025220156,0.0020809174,-0.062490493]|1395667132887
3|K3DH Acceleration Sensor|[3.0645783,-9.561484,-0.24516626]|1395667132897
3|Gravity Sensor|[2.967895,-9.551079,-0.20826429]|1395667132897
3|Linear Acceleration Sensor|[0.096683264,-0.0104055405,-0.036901966]|1395667132897
3|K3DH Acceleration Sensor|[3.091819,-9.575105,-0.29964766]|1395667132908
3|Gravity Sensor|[2.964193,-9.552301,-0.20645043]|1395667132908
3|Linear Acceleration Sensor|[0.12762594,-0.022803307,-0.09319723]|1395667132907
3|K3DH Acceleration Sensor|[3.091819,-9.547864,-0.2860273]|1395667132917
3|Gravity Sensor|[2.9602401,-9.553586,-0.20452705]|1395667132917
3|Linear Acceleration Sensor|[0.13157892,0.005722046,-0.08150026]|1395667132917
3|K3DH Acceleration Sensor|[3.091819,-9.520623,-0.27240697]|1395667132928
3|Gravity Sensor|[2.9561021,-9.554917,-0.20253342]|1395667132928
3|Linear Acceleration Sensor|[0.13571692,0.03429413,-0.06987354]|1395667132928
3|K3DH Acceleration Sensor|[3.091819,-9.547864,-0.313268]|1395667132938
3|Gravity Sensor|[2.9518576,-9.556279,-0.200514]|1395667132938
3|Linear Acceleration Sensor|[0.13996148,0.008415222,-0.112754]|1395667132938
3|K3DH Acceleration Sensor|[3.0645783,-9.547864,-0.2860273]|1395667132948
3|Gravity Sensor|[2.9475849,-9.557654,-0.19851258]|1395667132948
3|Linear Acceleration Sensor|[0.11699343,0.0097904205,-0.08751473]|1395667132948
3|K3DH Acceleration Sensor|[3.0645783,-9.534244,-0.25878662]|1395667132959
3|Gravity Sensor|[2.943372,-9.559019,-0.19657657]|1395667132959
3|Linear Acceleration Sensor|[0.12120628,0.024775505,-0.062210053]|1395667132958
3|K3DH Acceleration Sensor|[3.0373375,-9.547864,-0.24516626]|1395667132968
3|Gravity Sensor|[2.939301,-9.560354,-0.1947489]|1395667132969
3|Linear Acceleration Sensor|[0.09803653,0.0124902725,-0.050417364]|1395667132969
3|K3DH Acceleration Sensor|[2.9964764,-9.547864,-0.19068487]|1395667132978
3|Gravity Sensor|[2.935441,-9.561646,-0.19306739]|1395667132978
3|Linear Acceleration Sensor|[0.061035395,0.013782501,0.0023825169]|1395667132979
3|K3DH Acceleration Sensor|[2.9964764,-9.575105,-0.21792556]|1395667132989
3|Gravity Sensor|[2.931857,-9.562879,-0.19156268]|1395667132989
3|Linear Acceleration Sensor|[0.0646193,-0.012226105,-0.026362881]|1395667132988
3|K3DH Acceleration Sensor|[2.9556155,-9.575105,-0.19068487]|1395667132998
3|Gravity Sensor|[2.9286041,-9.564038,-0.1902585]|1395667132999
3|Linear Acceleration Sensor|[0.027011395,-0.011066437,-4.2636693E-4]|1395667132999
3|K3DH Acceleration Sensor|[2.9556155,-9.602345,-0.25878662]|1395667133009
3|Gravity Sensor|[2.925727,-9.565115,-0.18917269]|1395667133010
3|Linear Acceleration Sensor|[0.02988863,-0.03723049,-0.06961393]|1395667133009
3|K3DH Acceleration Sensor|[2.9556155,-9.561484,-0.24516626]|1395667133019
3|Gravity Sensor|[2.9232466,-9.566103,-0.18830845]|1395667133019
3|Linear Acceleration Sensor|[0.0323689,0.0046186447,-0.05685781]|1395667133019
3|K3DH Acceleration Sensor|[2.969236,-9.575105,-0.19068487]|1395667133029
3|Gravity Sensor|[2.9211907,-9.566999,-0.18767779]|1395667133029
3|Linear Acceleration Sensor|[0.04804516,-0.008105278,-0.0030070841]|1395667133029
3|K3DH Acceleration Sensor|[2.9964764,-9.602345,-0.19068487]|1395667133040
3|Gravity Sensor|[2.9195719,-9.567804,-0.18728478]|1395667133040
3|Linear Acceleration Sensor|[0.076904535,-0.03454113,-0.0034000874]|1395667133040
3|K3DH Acceleration Sensor|[3.0237172,-9.547864,-0.19068487]|1395667133049
3|Gravity Sensor|[2.9183786,-9.568519,-0.18711819]|1395667133050
3|Linear Acceleration Sensor|[0.10533857,0.020654678,-0.0035666823]|1395667133050
3|K3DH Acceleration Sensor|[3.0237172,-9.561484,-0.16344418]|1395667133060
3|Gravity Sensor|[2.917607,-9.569145,-0.18716936]|1395667133060
3|Linear Acceleration Sensor|[0.106110096,0.007660866,0.023725182]|1395667133060
3|K3DH Acceleration Sensor|[3.0645783,-9.561484,-0.19068487]|1395667133070
