statusId | label
3|jump
statusId|sensorName|value|timestamp
3|Gravity Sensor|[3.1524827,-9.48122,1.2294847]|1395667128096
3|Linear Acceleration Sensor|[-0.006182432,0.08318043,-1.0115591]|1395667128096
3|K3DH Acceleration Sensor|[3.1599207,-9.466142,0.23154591]|1395667128106
3|Gravity Sensor|[3.1343634,-9.465773,1.2329838]|1395667128106
3|Linear Acceleration Sensor|[0.02555728,-3.6907196E-4,-1.0014379]|1395667128106
3|K3DH Acceleration Sensor|[3.13268,-9.547864,0.24516626]|1395667128116
3|Gravity Sensor|[3.1149786,-9.452236,1.2348495]|1395667128117
3|Linear Acceleration Sensor|[0.017701387,-0.095627785,-0.9896832]|1395667128117
3|K3DH Acceleration Sensor|[3.0645783,-9.602345,0.21792556]|1395667128126
3|Gravity Sensor|[3.0949068,-9.440338,1.2351422]|1395667128126
3|Linear Acceleration Sensor|[-0.030328512,-0.16200733,-1.0172167]|1395667128127
3|K3DH Acceleration Sensor|[2.969236,-9.656827,0.10896278]|1395667128136
3|Gravity Sensor|[3.0741856,-9.43003,1.2335612]|1395667128136
3|Linear Acceleration Sensor|[-0.10494971,-0.2267971,-1.1245984]|1395667128137
3|K3DH Acceleration Sensor|[2.7921712,-9.656827,-0.10896278]|1395667128147
3|Gravity Sensor|[3.0530403,-9.421208,1.2299616]|1395667128146
3|Linear Acceleration Sensor|[-0.26086903,-0.23561859,-1.3389244]|1395667128146
3|K3DH Acceleration Sensor|[2.7104492,-9.588725,-0.2860273]|1395667128157
3|Gravity Sensor|[3.0317037,-9.413775,1.224234]|1395667128157
3|Linear Acceleration Sensor|[-0.3212545,-0.17494965,-1.5102613]|1395667128156
3|K3DH Acceleration Sensor|[2.669588,-9.125633,-0.40861043]|1395667128166
3|Gravity Sensor|[3.0103738,-9.40765,1.2162526]|1395667128167
3|Linear Acceleration Sensor|[-0.34078574,0.28201675,-1.624863]|1395667128167
3|K3DH Acceleration Sensor|[2.6423476,-9.384419,-0.6946377]|1395667128177
3|Gravity Sensor|[2.9892354,-9.402741,1.2059157]|1395667128177
3|Linear Acceleration Sensor|[-0.34688783,0.018321991,-1.9005535]|1395667128177
3|K3DH Acceleration Sensor|[2.587866,-9.452521,-0.9670447]|1395667128187
3|Gravity Sensor|[2.9684489,-9.398949,1.1931306]|1395667128187
3|Linear Acceleration Sensor|[-0.3805828,-0.053572655,-2.1601753]|1395667128187
3|K3DH Acceleration Sensor|[2.6014864,-9.547864,-1.2666923]|1395667128198
3|Gravity Sensor|[2.9480941,-9.396207,1.177607]|1395667128198
3|Linear Acceleration Sensor|[-0.34660769,-0.1516571,-2.4442992]|1395667128197
3|K3DH Acceleration Sensor|[2.669588,-9.615966,-1.5935807]|1395667128207
3|Gravity Sensor|[2.9283144,-9.394378,1.1593695]|1395667128207
3|Linear Acceleration Sensor|[-0.25872636,-0.22158813,-2.7529502]|1395667128208
3|K3DH Acceleration Sensor|[2.6968288,-9.670447,-1.9340894]|1395667128218
3|Gravity Sensor|[2.9091856,-9.39337,1.1382457]|1395667128218
3|Linear Acceleration Sensor|[-0.2123568,-0.27707767,-3.0723352]|1395667128217
3|K3DH Acceleration Sensor|[2.7649305,-9.752169,-2.2201166]|1395667128228
3|Gravity Sensor|[2.8907707,-9.393107,1.1140505]|1395667128228
3|Linear Acceleration Sensor|[-0.12584019,-0.35906124,-3.334167]|1395667128228
3|K3DH Acceleration Sensor|[2.8330324,-9.874752,-2.3971813]|1395667128238
3|Gravity Sensor|[2.8731177,-9.393534,1.0865475]|1395667128238
3|Linear Acceleration Sensor|[-0.040085316,-0.48121834,-3.483729]|1395667128238
3|K3DH Acceleration Sensor|[2.8466527,-9.956474,-2.4516625]|1395667128248
3|Gravity Sensor|[2.856272,-9.394604,1.0555159]|1395667128249
3|Linear Acceleration Sensor|[-0.009619236,-0.5618706,-3.5071783]|1395667128248
3|K3DH Acceleration Sensor|[2.8875136,-10.010956,-2.3699405]|1395667128258
3|Gravity Sensor|[2.840273,-9.396298,1.0206805]|1395667128259
3|Linear Acceleration Sensor|[0.047240734,-0.6146574,-3.3906212]|1395667128258
3|K3DH Acceleration Sensor|[2.8330324,-9.970095,-2.0294318]|1395667128269
3|Gravity Sensor|[2.8251576,-9.398621,0.98176503]|1395667128269
3|Linear Acceleration Sensor|[0.007874727,-0.5714741,-3.0111969]|1395667128268
3|K3DH Acceleration Sensor|[2.7513103,-9.820271,-1.8932283]|1395667128278
3|Gravity Sensor|[2.810963,-9.401589,0.93856597]|1395667128279
3|Linear Acceleration Sensor|[-0.059652567,-0.41868114,-2.8317943]|1395667128279
3|K3DH Acceleration Sensor|[2.6968288,-9.738548,-2.0566726]|1395667128289
3|Gravity Sensor|[2.7977176,-9.405238,0.89085925]|1395667128289
3|Linear Acceleration Sensor|[-0.10088873,-0.33331013,-2.9475317]|1395667128289
3|K3DH Acceleration Sensor|[2.6151068,-9.697687,-1.96133]|1395667128299
3|Gravity Sensor|[2.7854383,-9.409577,0.8386321]|1395667128299
3|Linear Acceleration Sensor|[-0.17033148,-0.28810978,-2.799962]|1395667128299
3|K3DH Acceleration Sensor|[2.506144,-9.575105,-1.8115063]|1395667128309
3|Gravity Sensor|[2.7741284,-9.414633,0.78174967]|1395667128310
3|Linear Acceleration Sensor|[-0.2679844,-0.16047192,-2.593256]|1395667128309
3|K3DH Acceleration Sensor|[2.4789033,-9.629586,-1.8115063]|1395667128319
3|Gravity Sensor|[2.7637691,-9.420393,0.72031325]|1395667128319
3|Linear Acceleration Sensor|[-0.28486586,-0.20919323,-2.5318196]|1395667128320
3|K3DH Acceleration Sensor|[2.819412,-9.438901,-1.2666923]|1395667128329
3|Gravity Sensor|[2.7543259,-9.42684,0.65438235]|1395667128329
3|Linear Acceleration Sensor|[0.06508613,-0.012061119,-1.9210746]|1395667128329
3|K3DH Acceleration Sensor|[2.819412,-9.248216,-1.2258313]|1395667128340
3|Gravity Sensor|[2.7457507,-9.4339285,0.58417547]|1395667128339
3|Linear Acceleration Sensor|[0.07366133,0.18571281,-1.8100067]|1395667128339
3|K3DH Acceleration Sensor|[2.4380422,-9.152874,-1.484618]|1395667128350
3|Gravity Sensor|[2.7379944,-9.441592,0.50997716]|1395667128350
3|Linear Acceleration Sensor|[-0.29995227,0.28871822,-1.994595]|1395667128349
3|K3DH Acceleration Sensor|[2.233737,-9.030291,-1.7025435]|1395667128360
3|Gravity Sensor|[2.7310057,-9.449735,0.43214023]|1395667128360
3|Linear Acceleration Sensor|[-0.49726868,0.41944408,-2.1346836]|1395667128360
3|K3DH Acceleration Sensor|[2.4108016,-8.921328,-1.7297841]|1395667128370
3|Gravity Sensor|[2.7247198,-9.458229,0.3510426]|1395667128370
3|Linear Acceleration Sensor|[-0.3139181,0.5369015,-2.0808268]|1395667128370
3|K3DH Acceleration Sensor|[2.669588,-8.825985,-1.4165162]|1395667128380
3|Gravity Sensor|[2.7190528,-9.466915,0.26714247]|1395667128380
3|Linear Acceleration Sensor|[-0.049464703,0.6409302,-1.6836586]|1395667128380
3|K3DH Acceleration Sensor|[2.7785509,-8.894087,-1.0215261]|1395667128391
3|Gravity Sensor|[2.7139158,-9.475613,0.18087113]|1395667128390
3|Linear Acceleration Sensor|[0.06463504,0.5815258,-1.2023972]|1395667128391
3|K3DH Acceleration Sensor|[2.6832085,-9.01667,-0.7763598]|1395667128400
3|Gravity Sensor|[2.7092276,-9.484125,0.09266901]|1395667128400
3|Linear Acceleration Sensor|[-0.026019096,0.4674549,-0.8690288]|1395667128400
3|K3DH Acceleration Sensor|[2.4516625,-9.2073555,-0.61291564]|1395667128411
3|Gravity Sensor|[2.7049186,-9.492242,0.0031655878]|1395667128411
3|Linear Acceleration Sensor|[-0.25325608,0.28488636,-0.61608124]|1395667128411
3|K3DH Acceleration Sensor|[2.0975335,-9.425281,-0.6946377]|1395667128421
3|Gravity Sensor|[2.7009275,-9.499767,-0.08706536]|1395667128421
3|Linear Acceleration Sensor|[-0.60339403,0.07448673,-0.6075724]|1395667128420
3|K3DH Acceleration Sensor|[1.6753027,-9.684067,-0.939804]|1395667128431
3|Gravity Sensor|[2.6971822,-9.506531,-0.17755154]|1395667128431
3|Linear Acceleration Sensor|[-1.0218794,-0.17753601,-0.76225245]|1395667128431
3|K3DH Acceleration Sensor|[1.3484144,-9.779409,-1.1304889]|1395667128442
3|Gravity Sensor|[2.6935813,-9.512407,-0.26764852]|1395667128441
3|Linear Acceleration Sensor|[-1.3451669,-0.2670021,-0.86284035]|1395667128441
3|K3DH Acceleration Sensor|[1.4028958,-9.80665,-1.2122109]|1395667128451
3|Gravity Sensor|[2.6899805,-9.517331,-0.3566817]|1395667128451
3|Linear Acceleration Sensor|[-1.2870847,-0.28931904,-0.8555292]|1395667128451
3|K3DH Acceleration Sensor|[1.6616824,-9.861132,-1.3484144]|1395667128461
3|Gravity Sensor|[2.6861906,-9.521288,-0.44408655]|1395667128462
3|Linear Acceleration Sensor|[-1.0245082,-0.33984375,-0.90432787]|1395667128461
3|K3DH Acceleration Sensor|[1.96133,-9.80665,-1.607201]|1395667128472
3|Gravity Sensor|[2.6819525,-9.524266,-0.52959603]|1395667128472
3|Linear Acceleration Sensor|[-0.7206224,-0.28238392,-1.077605]|1395667128472
3|K3DH Acceleration Sensor|[2.3426998,-9.779409,-1.7297841]|1395667128482
3|Gravity Sensor|[2.6771312,-9.526407,-0.61239815]|1395667128481
3|Linear Acceleration Sensor|[-0.3344314,-0.25300217,-1.117386]|1395667128482
3|K3DH Acceleration Sensor|[2.9556155,-9.547864,-1.3075534]|1395667128492
3|Gravity Sensor|[2.671491,-9.52777,-0.6922977]|1395667128492
3|Linear Acceleration Sensor|[0.2841246,-0.020093918,-0.6152557]|1395667128493
3|K3DH Acceleration Sensor|[2.9964764,-9.41166,-1.0079057]|1395667128502
3|Gravity Sensor|[2.6649184,-9.528465,-0.7689859]|1395667128502
3|Linear Acceleration Sensor|[0.331558,0.11680508,-0.2389198]|1395667128502
3|K3DH Acceleration Sensor|[2.9556155,-9.289077,-0.7354988]|1395667128513
3|Gravity Sensor|[2.6573558,-9.52859,-0.84224075]|1395667128512
3|Linear Acceleration Sensor|[0.29825974,0.2395134,0.106741965]|1395667128512
3|K3DH Acceleration Sensor|[2.8057916,-9.275456,-0.44947147]|1395667128522
3|Gravity Sensor|[2.6488743,-9.528251,-0.9118146]|1395667128523
3|Linear Acceleration Sensor|[0.15691733,0.25279427,0.4623431]|1395667128522
3|K3DH Acceleration Sensor|[2.5742457,-9.343558,-0.06810174]|1395667128532
3|Gravity Sensor|[2.6394799,-9.527489,-0.9775502]|1395667128533
3|Linear Acceleration Sensor|[-0.065234184,0.1839304,0.90944844]|1395667128532
3|K3DH Acceleration Sensor|[2.3563201,-9.493382,0.20430522]|1395667128542
3|Gravity Sensor|[2.6293333,-9.526366,-1.0392051]|1395667128543
3|Linear Acceleration Sensor|[-0.27301311,0.03298378,1.2435102]|1395667128543
3|K3DH Acceleration Sensor|[2.2745981,-9.779409,0.35412905]|1395667128553
3|Gravity Sensor|[2.618627,-9.524943,-1.0965506]|1395667128553
3|Linear Acceleration Sensor|[-0.34402895,-0.25446606,1.4506797]|1395667128552
3|K3DH Acceleration Sensor|[2.2201166,-10.024576,0.35412905]|1395667128563
3|Gravity Sensor|[2.607399,-9.52324,-1.1492885]|1395667128563
3|Linear Acceleration Sensor|[-0.38728237,-0.5013361,1.5034176]|1395667128563
3|K3DH Acceleration Sensor|[2.315459,-10.20164,0.13620348]|1395667128574
3|Gravity Sensor|[2.5958185,-9.5213375,-1.1971906]|1395667128573
3|Linear Acceleration Sensor|[-0.2803595,-0.6803026,1.3333942]|1395667128573
3|K3DH Acceleration Sensor|[2.3971813,-10.20164,0.027240695]|1395667128584
3|Gravity Sensor|[2.5839536,-9.519322,-1.2399389]|1395667128584
3|Linear Acceleration Sensor|[-0.18677235,-0.68231773,1.2671796]|1395667128583
3|K3DH Acceleration Sensor|[2.587866,-10.051817,-0.14982383]|1395667128594
3|Gravity Sensor|[2.571898,-9.5173235,-1.2772888]|1395667128594
3|Linear Acceleration Sensor|[0.015968084,-0.53449345,1.127465]|1395667128594
3|K3DH Acceleration Sensor|[2.901134,-9.765789,-0.32688835]|1395667128603
3|Gravity Sensor|[2.559798,-9.515485,-1.309235]|1395667128604
3|Linear Acceleration Sensor|[0.341336,-0.25030422,0.98234665]|1395667128603
3|K3DH Acceleration Sensor|[3.255263,-9.547864,-0.47671217]|1395667128614
3|Gravity Sensor|[2.5477016,-9.513955,-1.3354442]|1395667128614
3|Linear Acceleration Sensor|[0.7075615,-0.033908844,0.85873204]|1395667128614
3|K3DH Acceleration Sensor|[3.405087,-9.452521,-0.5720546]|1395667128624
3|Gravity Sensor|[2.535768,-9.512848,-1.356026]|1395667128624
3|Linear Acceleration Sensor|[0.86931896,0.060326576,0.7839714]|1395667128624
3|K3DH Acceleration Sensor|[3.486809,-9.479762,-0.626536]|1395667128634
3|Gravity Sensor|[2.5241394,-9.512268,-1.3708363]|1395667128634
3|Linear Acceleration Sensor|[0.9626696,0.03250599,0.74430025]|1395667128634
3|K3DH Acceleration Sensor|[3.4187074,-9.588725,-0.6401563]|1395667128645
3|Gravity Sensor|[2.5130212,-9.512277,-1.379932]|1395667128645
3|Linear Acceleration Sensor|[0.90568614,-0.07644844,0.7397757]|1395667128644
3|K3DH Acceleration Sensor|[3.255263,-9.643207,-0.61291564]|1395667128654
3|Gravity Sensor|[2.5026512,-9.512855,-1.3838464]|1395667128655
3|Linear Acceleration Sensor|[0.7526119,-0.13035202,0.77093077]|1395667128654
3|K3DH Acceleration Sensor|[3.0645783,-9.724928,-0.5720546]|1395667128665
3|Gravity Sensor|[2.4932792,-9.514055,-1.3824179]|1395667128665
3|Linear Acceleration Sensor|[0.5712991,-0.21087265,0.8103633]|1395667128664
3|K3DH Acceleration Sensor|[2.7921712,-9.80665,-0.40861043]|1395667128675
3|Gravity Sensor|[2.4850998,-9.515822,-1.3762825]|1395667128675
3|Linear Acceleration Sensor|[0.30707145,-0.29082775,0.967672]|1395667128675
3|K3DH Acceleration Sensor|[2.547005,-9.833891,-0.25878662]|1395667128685
3|Gravity Sensor|[2.4783084,-9.518152,-1.3656845]|1395667128685
3|Linear Acceleration Sensor|[0.0686965,-0.31573868,1.1068978]|1395667128685
3|K3DH Acceleration Sensor|[2.3426998,-9.861132,-0.095342435]|1395667128695
3|Gravity Sensor|[2.473094,-9.521068,-1.3507198]|1395667128695
3|Linear Acceleration Sensor|[-0.13039422,-0.34006405,1.2553774]|1395667128696
3|K3DH Acceleration Sensor|[2.192876,-9.874752,-0.027240695]|1395667128705
3|Gravity Sensor|[2.4694731,-9.52452,-1.3319823]|1395667128705
3|Linear Acceleration Sensor|[-0.27659702,-0.35023212,1.3047415]|1395667128705
3|K3DH Acceleration Sensor|[2.1247742,-9.901993,0.313268]|1395667128716
3|Gravity Sensor|[2.4674652,-9.528507,-1.3097535]|1395667128715
3|Linear Acceleration Sensor|[-0.34269094,-0.37348557,1.6230216]|1395667128716
3|K3DH Acceleration Sensor|[2.2201166,-9.765789,0.2860273]|1395667128725
3|Gravity Sensor|[2.467029,-9.53303,-1.2842891]|1395667128726
3|Linear Acceleration Sensor|[-0.24691248,-0.23275948,1.5703164]|1395667128725
3|K3DH Acceleration Sensor|[2.3426998,-9.697687,0.19068487]|1395667128735
3|Gravity Sensor|[2.468046,-9.538075,-1.2558973]|1395667128736
3|Linear Acceleration Sensor|[-0.12534618,-0.1596117,1.4465822]|1395667128735
3|K3DH Acceleration Sensor|[2.4516625,-9.643207,0.14982383]|1395667128746
3|Gravity Sensor|[2.4703705,-9.543629,-1.2248284]|1395667128745
3|Linear Acceleration Sensor|[-0.01870799,-0.099577904,1.3746521]|1395667128745
3|K3DH Acceleration Sensor|[2.5742457,-9.602345,0.10896278]|1395667128756
3|Gravity Sensor|[2.4738376,-9.549663,-1.1913114]|1395667128756
3|Linear Acceleration Sensor|[0.10040808,-0.052682877,1.3002741]|1395667128756
3|K3DH Acceleration Sensor|[2.669588,-9.602345,0.10896278]|1395667128766
3|Gravity Sensor|[2.4782739,-9.556137,-1.1555833]|1395667128766
3|Linear Acceleration Sensor|[0.19131422,-0.04620838,1.264546]|1395667128766
3|K3DH Acceleration Sensor|[2.6832085,-9.602345,-0.05448139]|1395667128776
3|Gravity Sensor|[2.4835708,-9.56304,-1.1176496]|1395667128777
3|Linear Acceleration Sensor|[0.19963765,-0.039305687,1.0631682]|1395667128776
3|K3DH Acceleration Sensor|[2.6968288,-9.615966,-0.10896278]|1395667128787
3|Gravity Sensor|[2.489519,-9.570262,-1.0779736]|1395667128786
3|Linear Acceleration Sensor|[0.20730996,-0.045703888,0.96901083]|1395667128787
3|K3DH Acceleration Sensor|[2.669588,-9.629586,-0.16344418]|1395667128796
3|Gravity Sensor|[2.4959836,-9.577731,-1.0367928]|1395667128796
3|Linear Acceleration Sensor|[0.17360449,-0.051855087,0.8733486]|1395667128797
3|K3DH Acceleration Sensor|[2.6423476,-9.670447,-0.08172209]|1395667128807
3|Gravity Sensor|[2.5028493,-9.585374,-0.9943384]|1395667128806
3|Linear Acceleration Sensor|[0.13949823,-0.08507347,0.9126163]|1395667128807
3|K3DH Acceleration Sensor|[2.6423476,-9.643207,-0.05448139]|1395667128816
3|Gravity Sensor|[2.510012,-9.593117,-0.9508584]|1395667128817
3|Linear Acceleration Sensor|[0.13233566,-0.050089836,0.896377]|1395667128817
3|K3DH Acceleration Sensor|[2.6014864,-9.643207,0.08172209]|1395667128826
3|Gravity Sensor|[2.5173798,-9.600889,-0.9065874]|1395667128827
3|Linear Acceleration Sensor|[0.084106684,-0.04231739,0.9883095]|1395667128827
3|K3DH Acceleration Sensor|[2.6014864,-9.711308,0.17706452]|1395667128837
3|Gravity Sensor|[2.5248973,-9.6086445,-0.86159945]|1395667128837
3|Linear Acceleration Sensor|[0.07658911,-0.10266304,1.038664]|1395667128838
3|K3DH Acceleration Sensor|[2.6151068,-9.711308,0.19068487]|1395667128849
3|Gravity Sensor|[2.5327268,-9.616508,-0.81464064]|1395667128850
3|Linear Acceleration Sensor|[0.08238006,-0.094799995,1.0053256]|1395667128849
3|K3DH Acceleration Sensor|[2.6287272,-9.724928,0.21792556]|1395667128860
3|Gravity Sensor|[2.540477,-9.624174,-0.7678697]|1395667128860
3|Linear Acceleration Sensor|[0.08825016,-0.100753784,0.98579526]|1395667128860
3|K3DH Acceleration Sensor|[2.6832085,-9.670447,0.24516626]|1395667128870
3|Gravity Sensor|[2.5480964,-9.631606,-0.7213936]|1395667128870
3|Linear Acceleration Sensor|[0.13511205,-0.038841248,0.9665598]|1395667128870
3|K3DH Acceleration Sensor|[2.6832085,-9.656827,0.2860273]|1395667128879
3|Gravity Sensor|[2.5555308,-9.638765,-0.6753774]|1395667128880
3|Linear Acceleration Sensor|[0.12767768,-0.018061638,0.96140474]|1395667128879
3|K3DH Acceleration Sensor|[2.6968288,-9.615966,0.16344418]|1395667128890
3|Gravity Sensor|[2.5627465,-9.645622,-0.6298789]|1395667128890
3|Linear Acceleration Sensor|[0.13408232,0.02965641,0.79332304]|1395667128890
3|K3DH Acceleration Sensor|[2.7513103,-9.656827,0.12258313]|1395667128900
3|Gravity Sensor|[2.5697033,-9.652143,-0.5851048]|1395667128900
3|Linear Acceleration Sensor|[0.18160701,-0.0046844482,0.707688]|1395667128900
3|K3DH Acceleration Sensor|[2.7649305,-9.643207,0.027240695]|1395667128910
3|Gravity Sensor|[2.5763855,-9.658305,-0.54111725]|1395667128910
3|Linear Acceleration Sensor|[0.18854499,0.015098572,0.56835794]|1395667128910
3|K3DH Acceleration Sensor|[2.73769,-9.670447,-0.040861044]|1395667128921
3|Gravity Sensor|[2.5827887,-9.664086,-0.49796122]|1395667128920
3|Linear Acceleration Sensor|[0.15490127,-0.0063610077,0.45710018]|1395667128920
3|K3DH Acceleration Sensor|[2.73769,-9.670447,-0.08172209]|1395667128930
3|Gravity Sensor|[2.5889087,-9.669468,-0.45578584]|1395667128930
3|Linear Acceleration Sensor|[0.1487813,-9.794235E-4,0.37406376]|1395667128931
3|K3DH Acceleration Sensor|[2.73769,-9.697687,-0.12258313]|1395667128940
3|Gravity Sensor|[2.5947545,-9.6744375,-0.4146868]|1395667128941
3|Linear Acceleration Sensor|[0.14293551,-0.023249626,0.29210368]|1395667128940
3|K3DH Acceleration Sensor|[2.7785509,-9.697687,-0.16344418]|1395667128951
3|Gravity Sensor|[2.600339,-9.678987,-0.3747724]|1395667128951
3|Linear Acceleration Sensor|[0.17821193,-0.0187006,0.21132822]|1395667128951
3|K3DH Acceleration Sensor|[2.7649305,-9.738548,-0.14982383]|1395667128961
3|Gravity Sensor|[2.6056805,-9.683112,-0.33613297]|1395667128961
3|Linear Acceleration Sensor|[0.15925002,-0.055436134,0.18630914]|1395667128960
3|K3DH Acceleration Sensor|[2.8057916,-9.738548,-0.13620348]|1395667128971
3|Gravity Sensor|[2.610798,-9.686823,-0.29889968]|1395667128971
3|Linear Acceleration Sensor|[0.19499373,-0.051725388,0.1626962]|1395667128971
3|K3DH Acceleration Sensor|[2.8330324,-9.697687,-0.095342435]|1395667128981
3|Gravity Sensor|[2.615715,-9.690131,-0.26318118]|1395667128980
3|Linear Acceleration Sensor|[0.21731734,-0.0075559616,0.16783875]|1395667128981
3|K3DH Acceleration Sensor|[2.8738933,-9.575105,-0.08172209]|1395667128990
3|Gravity Sensor|[2.6204607,-9.693052,-0.22906771]|1395667128991
3|Linear Acceleration Sensor|[0.2534325,0.11794758,0.14734563]|1395667128991
3|K3DH Acceleration Sensor|[2.8738933,-9.575105,-0.10896278]|1395667129001
3|Gravity Sensor|[2.6250741,-9.695596,-0.1966267]|1395667129001
3|Linear Acceleration Sensor|[0.24881911,0.12049103,0.08766391]|1395667129001
3|K3DH Acceleration Sensor|[2.9147544,-9.520623,-0.06810174]|1395667129012
3|Gravity Sensor|[2.6295853,-9.697782,-0.16595471]|1395667129011
3|Linear Acceleration Sensor|[0.28516912,0.17715836,0.09785297]|1395667129011
3|K3DH Acceleration Sensor|[2.901134,-9.493382,-0.05448139]|1395667129022
3|Gravity Sensor|[2.6340342,-9.699618,-0.13711219]|1395667129021
3|Linear Acceleration Sensor|[0.26709986,0.20623589,0.0826308]|1395667129022
3|K3DH Acceleration Sensor|[2.901134,-9.452521,-0.05448139]|1395667129031
3|Gravity Sensor|[2.638468,-9.701099,-0.11014363]|1395667129032
3|Linear Acceleration Sensor|[0.262666,0.24857807,0.05566224]|1395667129031
3|K3DH Acceleration Sensor|[2.9283748,-9.41166,-0.05448139]|1395667129042
3|Gravity Sensor|[2.6429224,-9.702225,-0.0850771]|1395667129041
3|Linear Acceleration Sensor|[0.28545237,0.29056454,0.030595709]|1395667129042
3|K3DH Acceleration Sensor|[2.9419951,-9.329938,-0.16344418]|1395667129051
3|Gravity Sensor|[2.6474452,-9.702975,-0.06192995]|1395667129052
3|Linear Acceleration Sensor|[0.29454994,0.37303734,-0.10151423]|1395667129052
3|K3DH Acceleration Sensor|[3.0100968,-9.302697,-0.24516626]|1395667129062
3|Gravity Sensor|[2.6520748,-9.703329,-0.040702164]|1395667129062
3|Linear Acceleration Sensor|[0.35802197,0.4006319,-0.2044641]|1395667129061
3|K3DH Acceleration Sensor|[3.0781987,-9.289077,-0.42223078]|1395667129072
3|Gravity Sensor|[2.6568735,-9.703234,-0.021413233]|1395667129072
3|Linear Acceleration Sensor|[0.4213252,0.4141569,-0.40081754]|1395667129073
3|K3DH Acceleration Sensor|[3.1190596,-9.248216,-0.40861043]|1395667129082
3|Gravity Sensor|[2.6618369,-9.702692,-0.0040006004]|1395667129082
3|Linear Acceleration Sensor|[0.4572227,0.45447636,-0.40460983]|1395667129082
3|K3DH Acceleration Sensor|[3.091819,-9.2073555,-0.44947147]|1395667129092
3|Gravity Sensor|[2.6670444,-9.701625,0.011489696]|1395667129093
3|Linear Acceleration Sensor|[0.42477465,0.49426937,-0.46096116]|1395667129092
3|K3DH Acceleration Sensor|[3.1190596,-9.2073555,-0.55843425]|1395667129103
3|Gravity Sensor|[2.6725347,-9.699995,0.025066156]|1395667129102
3|Linear Acceleration Sensor|[0.44652486,0.49263954,-0.5835004]|1395667129102
3|K3DH Acceleration Sensor|[3.1463003,-9.0983925,-0.7354988]|1395667129113
3|Gravity Sensor|[2.6783416,-9.697763,0.036740504]|1395667129112
3|Linear Acceleration Sensor|[0.4679587,0.59937096,-0.77223927]|1395667129112
3|K3DH Acceleration Sensor|[3.173541,-8.975809,-0.7763598]|1395667129122
3|Gravity Sensor|[2.6845248,-9.694861,0.04647623]|1395667129123
3|Linear Acceleration Sensor|[0.4890163,0.7190523,-0.82283604]|1395667129122
3|K3DH Acceleration Sensor|[3.2007818,-8.798744,-0.7763598]|1395667129132
3|Gravity Sensor|[2.6911283,-9.691232,0.054248393]|1395667129133
3|Linear Acceleration Sensor|[0.50965357,0.8924875,-0.8306082]|1395667129132
3|K3DH Acceleration Sensor|[3.2416427,-8.5944395,-0.6401563]|1395667129143
3|Gravity Sensor|[2.6981926,-9.686807,0.060026307]|1395667129142
3|Linear Acceleration Sensor|[0.5434501,1.0923672,-0.7001826]|1395667129143
3|K3DH Acceleration Sensor|[3.214402,-8.21307,-0.7627395]|1395667129153
3|Gravity Sensor|[2.7057617,-9.681497,0.06377007]|1395667129152
3|Linear Acceleration Sensor|[0.5086403,1.4684267,-0.82650954]|1395667129153
3|K3DH Acceleration Sensor|[3.1599207,-8.19945,-1.0623871]|1395667129162
3|Gravity Sensor|[2.713881,-9.67518,0.06543283]|1395667129163
3|Linear Acceleration Sensor|[0.44603968,1.4757309,-1.1278199]|1395667129163
3|K3DH Acceleration Sensor|[3.1871614,-8.21307,-1.3484144]|1395667129174
3|Gravity Sensor|[2.7227004,-9.667555,0.06477233]|1395667129174
3|Linear Acceleration Sensor|[0.4644611,1.4544849,-1.4131868]|1395667129173
3|K3DH Acceleration Sensor|[3.1463003,-8.158588,-1.5390993]|1395667129184
3|Gravity Sensor|[2.7320924,-9.658664,0.062011875]|1395667129183
3|Linear Acceleration Sensor|[0.41420794,1.5000753,-1.6011112]|1395667129184
3|K3DH Acceleration Sensor|[3.0100968,-8.063246,-1.4028958]|1395667129193
3|Gravity Sensor|[2.7420678,-9.648331,0.057090495]|1395667129194
3|Linear Acceleration Sensor|[0.26802897,1.5850849,-1.4599863]|1395667129194
3|K3DH Acceleration Sensor|[2.9283748,-8.008764,-1.1849703]|1395667129204
3|Gravity Sensor|[2.752617,-9.636386,0.04994383]|1395667129204
3|Linear Acceleration Sensor|[0.17575788,1.6276217,-1.2349141]|1395667129204
3|K3DH Acceleration Sensor|[2.819412,-7.9270425,-0.92618364]|1395667129214
3|Gravity Sensor|[2.7637165,-9.62266,0.040498763]|1395667129214
3|Linear Acceleration Sensor|[0.055695534,1.6956172,-0.96668243]|1395667129213
3|K3DH Acceleration Sensor|[2.73769,-7.8998017,-0.9942854]|1395667129224
3|Gravity Sensor|[2.7753232,-9.606981,0.02869444]|1395667129224
3|Linear Acceleration Sensor|[-0.03763318,1.7071795,-1.0229799]|1395667129224
3|K3DH Acceleration Sensor|[2.5742457,-7.8317,-1.2122109]|1395667129234
3|Gravity Sensor|[2.787405,-9.589095,0.01440547]|1395667129234
3|Linear Acceleration Sensor|[-0.21315932,1.7573953,-1.2266164]|1395667129234
3|K3DH Acceleration Sensor|[2.6014864,-7.84532,-1.3620348]|1395667129245
3|Gravity Sensor|[2.7998154,-9.5689945,-0.0022306293]|1395667129244
3|Linear Acceleration Sensor|[-0.19832897,1.7236743,-1.3598042]|1395667129245
3|K3DH Acceleration Sensor|[2.6832085,-7.7908387,-1.253072]|1395667129254
