ST Linear Acceleration|0.055113908|-0.39325562|0.13676783|1395689003124
ST Linear Acceleration|0.05837307|-0.3103674|0.107533894|1395689003125
ST Linear Acceleration|0.051577043|-0.24269186|0.08380581|1395689003126
ST Linear Acceleration|-0.16119236|-0.072144024|0.02479123|1395689003154
ST Linear Acceleration|-0.10801159|-0.046320852|0.015384576|1395689003155
ST Linear Acceleration|0.020620152|-0.1335855|0.06592938|1395689003174
ST Linear Acceleration|0.02206961|0.23889713|-0.12054456|1395689003194
ST Linear Acceleration|0.025576988|0.16041824|-0.079379104|1395689003216
ST Linear Acceleration|-0.10558601|-0.0798741|0.033039827|1395689003235
ST Linear Acceleration|-0.15508652|-0.1969662|0.086086504|1395689003256
ST Linear Acceleration|-0.13748187|-0.06797675|0.025997598|1395689003275
ST Linear Acceleration|-0.058407255|0.10906526|-0.056979522|1395689003296
ST Linear Acceleration|0.16559318|-0.052888647|0.041045967|1395689003316
ST Linear Acceleration|0.10282455|-0.22169422|0.1206186|1395689003345
ST Linear Acceleration|0.040933274|-0.11151475|0.06530427|1395689003357
ST Linear Acceleration|-0.032472793|0.0011841683|0.0057770265|1395689003376
ST Linear Acceleration|0.060841233|-0.07916827|0.044386923|1395689003397
ST Linear Acceleration|0.2619513|0.2891849|-0.15835619|1395689003420
ST Linear Acceleration|0.2806621|0.47357923|0.015717374|1395689003438
ST Linear Acceleration|-0.07652885|-0.09060785|-0.041510187|1395689003457
ST Linear Acceleration|-0.17619862|-0.16130908|-0.003418389|1395689003477
ST Linear Acceleration|0.06272201|-0.18010361|-0.004841581|1395689003497
ST Linear Acceleration|0.1751774|0.25566638|-0.2517338|1395689003517
ST Linear Acceleration|-0.3980616|-0.26931596|-0.25249618|1395689003537
ST Linear Acceleration|-0.56749463|-0.8678727|0.4295104|1395689003557
ST Linear Acceleration|-0.44371122|-0.9924333|0.4233937|1395689003578
ST Linear Acceleration|-0.41870093|0.090973526|0.10369868|1395689003597
ST Linear Acceleration|-0.15195264|0.77750397|-0.25800353|1395689003619
ST Linear Acceleration|-0.016860534|0.6549999|-0.24224237|1395689003638
ST Linear Acceleration|0.12054339|0.3668022|-0.7475208|1395689003658
ST Linear Acceleration|0.5986097|1.0266107|-0.9500007|1395689003677
ST Linear Acceleration|1.9422051|1.6760439|-0.2897914|1395689003717
ST Linear Acceleration|1.5518918|1.3365703|-0.16316973|1395689003717
ST Linear Acceleration|0.856734|0.75717944|-0.05668131|1395689003739
ST Linear Acceleration|0.61497986|0.2368135|-0.44565082|1395689003765
ST Linear Acceleration|0.70818204|-1.092555|-0.30022797|1395689003784
ST Linear Acceleration|1.469431|-2.632464|-0.61646587|1395689003811
ST Linear Acceleration|-0.8800176|-1.8222858|-1.010043|1395689003894
ST Linear Acceleration|0.68714654|-0.43237874|-1.1705761|1395689003915
ST Linear Acceleration|0.30853376|0.061012395|-0.64680475|1395689003916
ST Linear Acceleration|1.7411418|-1.335306|0.14155543|1395689003954
ST Linear Acceleration|-1.2986166|-2.7184615|1.3629335|1395689003974
ST Linear Acceleration|-4.2431498|-1.1597233|1.2174685|1395689003998
ST Linear Acceleration|-1.5674464|-1.5652184|0.041994683|1395689004014
ST Linear Acceleration|-0.4179589|-1.8296056|0.27991876|1395689004034
ST Linear Acceleration|-0.41534072|-1.1682839|2.4158485|1395689004053
ST Linear Acceleration|-0.9771274|-1.0546926|3.5570128|1395689004074
ST Linear Acceleration|-0.801768|-0.10812194|2.7389488|1395689004094
ST Linear Acceleration|-0.293421|-0.4008815|2.3963146|1395689004115
ST Linear Acceleration|0.65599984|-1.6916461|4.9863453|1395689004134
ST Linear Acceleration|1.9146158|-0.5083417|5.810773|1395689004154
ST Linear Acceleration|1.4730867|2.012818|3.7459712|1395689004174
ST Linear Acceleration|0.62864166|2.6781828|1.5994465|1395689004194
ST Linear Acceleration|0.86177826|1.3745272|1.2367584|1395689004214
ST Linear Acceleration|0.17480442|0.018587211|2.9922402|1395689004234
ST Linear Acceleration|-0.071044765|0.1840303|1.414287|1395689004253
ST Linear Acceleration|0.132203|1.1707476|-0.060440734|1395689004274
ST Linear Acceleration|-0.19915867|2.2635167|-1.2461604|1395689004295
ST Linear Acceleration|-0.0672228|1.5465368|-3.7576914|1395689004314
ST Linear Acceleration|0.7140956|0.74782443|-6.1045656|1395689004334
ST Linear Acceleration|0.042913843|1.0166212|-4.4285364|1395689004355
ST Linear Acceleration|1.3486769|3.4043741|-3.6215646|1395689004374
ST Linear Acceleration|2.2329104|0.33058667|0.034391515|1395689004394
ST Linear Acceleration|3.915954|0.60110193|-0.47690237|1395689004414
ST Linear Acceleration|2.7138715|1.2099111|-1.8698088|1395689004434
ST Linear Acceleration|0.7742872|0.24594605|-2.3623986|1395689004454
ST Linear Acceleration|-3.2089446|-2.20905|-0.503046|1395689004475
ST Linear Acceleration|-4.27444|-1.9182167|0.4012358|1395689004494
ST Linear Acceleration|-3.2825394|-1.0666225|0.65309864|1395689004514
